# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = cont_no_phylo_term_model
# start_datetime = 2026-04-03 18:10:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 12
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/Rtmp93m80m/standata-9fc24ce381dc.json
# init = /tmp/Rtmp93m80m/init-9fc27dfa91a7_3.json
# random
#   seed = 42
# output
#   file = /home/pupu/Desktop/Uni/Genomics/Bacterial/Project/Group7/scripts/Phylo/pglmm_output/simple_tree.nwk/base_fit/cont_no_phylo_term-202604032010-3-59d0da.csv
#   diagnostic_file =  (Default)
#   refresh = 200
#   sig_figs = 8 (Default)
#   profile_file = /home/pupu/Desktop/Uni/Genomics/Bacterial/Project/Group7/scripts/Phylo/pglmm_output/simple_tree.nwk/base_fit/cont_no_phylo_term-profile-202604032010-3-4b4c22.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=cont_no_phylo_term_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,centered_cov_intercept,sigma_resid,intercept,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,lin_pred.1,lin_pred.2,lin_pred.3,lin_pred.4,lin_pred.5,lin_pred.6,lin_pred.7,lin_pred.8,lin_pred.9,lin_pred.10,lin_pred.11,lin_pred.12,lin_pred.13,lin_pred.14,lin_pred.15,lin_pred.16,lin_pred.17,lin_pred.18,lin_pred.19,lin_pred.20,lin_pred.21,lin_pred.22,lin_pred.23,lin_pred.24,lin_pred.25,lin_pred.26,lin_pred.27,lin_pred.28,lin_pred.29,lin_pred.30
-9.3739948,0.99056863,0.20234763,4,15,0,12.538619,0.52394689,-0.032028836,0.014927513,-0.40578253,-0.17236381,0.30564355,0.079979795,0.18538433,0.11446115,0.48507995,0.24164578,0.056861619,-0.45220418,0.49069502,0.22376929,-0.62004831,0.31439482,0.2551212,0.088402618,0.42461522,0.13224288,0.1369875,0.48571415,-0.13952277,0.49947556,-0.45780157,0.031263949,0.16120529,0.48558235,0.45593784,0.44096454,-0.3875332,-0.084253397,0.17925984,0.45671612,-0.30029649,-0.24871057,0.21782757,0.47768596,-0.57032139,0.27439041,-0.51548675,0.33370714,-0.035265009,0.18004622,0.36188699,0.64775962,0.33042643,0.21960302,0.59466137,0.79238115,0.29371989,0.95727631,1.273576,0.985229,0.16531486,0.73430418,0.8006932,-0.042903448,0.92718001,0.083972696,0.82219222,0.23848674,0.30605492,0.072193207,0.69402638,0.70403484,0.81803696,0.44743682,1.3537723,-0.16280305,-0.34460257
-10.19999,0.96569785,0.20234763,5,31,0,17.477056,0.31840726,-0.0047155608,0.018368815,-0.16210504,0.012838425,0.51224739,0.13181773,-0.27241594,0.46159506,0.50533776,0.26178558,-0.93376544,0.15664622,0.41693181,-0.30209432,0.067168934,0.20393772,0.38829325,0.21366638,0.2183951,-0.63615101,0.33002768,0.30476338,-0.20131308,0.39549428,-0.33338729,0.31434289,0.41990083,-1.355993,0.38482202,0.36349667,0.36457331,0.31147056,0.30821654,0.40452172,0.32425624,-0.10620601,0.41804522,-0.071786328,-1.0526518,0.39186708,-1.0455906,0.19045499,0.024443454,0.31488035,0.22031152,0.67260119,0.43274839,-0.16869419,0.33323791,0.61929464,0.388157,0.87362094,1.2921236,0.94053756,0.17838104,0.62107298,0.98619643,0.49355906,0.92929952,0.08900271,0.5881698,0.62268805,0.62449243,-0.047942156,0.88467477,0.73111244,1.021092,0.240033,1.4494703,0.063505418,-0.4483924
-9.3491047,0.96128564,0.20234763,4,31,0,15.46909,0.40823413,-0.028142877,0.0023204149,-0.27046449,-0.14306183,0.33767584,0.31984817,0.024613416,0.16638761,0.46346805,0.20041841,0.59926405,0.51157365,0.1022022,0.0099473222,-0.11129119,-0.89804481,0.58895873,0.64799476,0.33306745,-0.28999916,-1.56198,0.40733708,0.28562456,0.12383129,0.3130668,0.17127274,0.17569474,0.62632136,0.64487271,0.64787904,-0.011991047,0.65447716,0.14888893,0.63587457,0.068122262,-2.5257156,0.14309584,-0.042790236,0.39631238,-0.17510608,0.56580187,0.11918944,0.21700924,0.23346159,0.25346404,0.8569985,0.41061663,-0.056980024,0.6689569,0.71964213,0.074811554,1.1502664,1.1798826,0.78703184,0.32635327,0.703824,0.79704931,-0.070624764,0.94086006,-0.057061536,0.7372061,0.44778929,0.29181156,0.064964597,0.77677181,0.49185928,0.79069683,0.2576346,1.153185,-0.26338298,-0.099245628
-10.537172,0.99375905,0.20234763,4,15,0,14.712935,0.32691095,-0.0031024557,0.019769891,-0.2733343,-0.10768376,0.39143727,0.11585491,0.025731015,0.27534237,0.49177475,0.16077648,-0.98541503,-0.49198195,0.87915909,-0.55287194,0.24177703,0.76044031,0.7180793,0.77484179,0.85332876,-0.85767804,0.63331241,-0.025494864,-0.13513101,0.70859085,-2.1092141,0.18433748,0.8199462,-0.62046228,0.89851619,0.33908512,0.11053392,0.62976407,0.74471759,0.90787652,0.19868171,0.26501332,0.89202689,0.6258388,-2.2638922,0.87475354,-4.4302097,0.26910579,-0.039146739,0.27489239,0.18569852,0.58757858,0.4007025,0.083219461,0.44644771,0.69780182,0.38065895,0.78022419,1.2323131,0.89826245,0.10499894,0.69352896,0.93222342,0.28117632,0.9769405,0.17161962,0.70314765,0.37989284,0.40789764,0.0069158313,0.80839653,0.81756462,0.97055131,0.37905101,1.4049968,0.041955043,-0.52537322
-11.112652,0.94221318,0.20234763,4,15,0,15.542646,0.53313429,-0.052544818,0.0041924039,-0.44074915,-0.27390774,0.32799368,0.17969405,0.030476753,0.19494346,0.48953592,0.26394437,1.2268519,-0.32708961,0.24805083,0.18024463,-0.78151194,-0.81370802,0.07532972,0.40689093,0.18800922,0.1134408,-0.8962329,0.22273258,0.081534464,0.40678328,0.081016622,0.12756037,0.12309066,0.36136461,0.41291254,0.41268804,0.024165824,0.40469669,0.28060762,0.24057938,-0.26749155,-1.17442,0.087003685,0.19624467,0.22045844,-0.36539764,0.4105718,0.32113863,0.15163716,0.18011521,0.40797814,0.91343941,0.2830677,-0.029361888,0.67708648,0.7956731,0.072881037,1.1628542,1.2149304,0.97038381,0.28490177,0.69945465,0.79899021,-0.084884923,1.0048073,-0.0073749684,0.73278414,0.46582616,0.36414131,0.15503177,0.69206165,0.52969018,0.7868497,0.32618357,1.1638242,-0.3293442,-0.01868828
-12.942984,0.99669267,0.20234763,4,15,0,15.35282,0.44353467,-0.027445425,0.020325505,-0.39377747,-0.29388234,0.1215316,0.1258479,0.38487752,0.18272055,0.44185747,0.23374148,-0.48101636,-0.088819226,0.43524707,0.16541034,0.23507914,0.40008233,-0.0081491827,0.14853128,0.51701273,-0.25687927,-0.2597983,-0.42948379,0.40336171,0.42957523,-2.1337443,-0.97153866,0.41960233,0.53237204,0.51957236,0.53199741,0.24995983,0.041009176,-0.27461609,0.20943944,-0.99703622,0.51086513,0.47281351,0.40926422,-0.066469892,0.21142501,-2.4359171,0.26100044,-0.10419415,0.200852,0.18091104,0.62123893,0.25647094,0.20539207,0.54383919,0.70591638,0.20537457,0.67542997,1.119752,0.89287304,-0.039972703,0.90567983,0.88790216,-0.015606413,0.95947613,0.016867027,0.67635983,0.2677612,0.20263947,0.18849525,0.59090069,1.0509276,0.9178323,0.38297192,1.2562794,-0.18791885,-0.56972712
-8.0323347,0.98220277,0.20234763,4,15,0,18.397885,0.37662188,-0.018410228,0.0027239218,-0.19911705,-0.14979447,0.38363414,0.29129426,-0.018093915,0.30473779,0.49444067,0.24309191,0.30305963,0.45414283,0.20884068,0.10759126,0.021781355,-1.0135298,0.45234611,0.32508352,0.38955419,-0.51618603,-0.64435228,0.24271107,0.086164611,0.42876202,-0.166425,-0.17264688,0.41867151,0.37241833,0.49486441,0.47395909,0.35568541,0.48229061,0.47835892,0.29010753,0.28044019,-1.1480121,0.41583636,0.025396269,0.11039772,0.1602158,0.35711183,0.069809562,0.18402442,0.21408267,0.23658621,0.92229577,0.42868574,-0.14186808,0.61183441,0.65423422,0.13298283,1.1728061,1.2199176,0.9112697,0.22032761,0.78098397,0.90478637,0.12054948,1.0077846,-0.05031246,0.62849046,0.53932764,0.45515205,0.1557571,0.84061735,0.55928714,0.90304271,0.26431844,1.2133066,-0.19902722,-0.12783275
-8.8036694,0.99241506,0.20234763,4,31,0,12.816215,0.44335345,-0.034779837,0.0074843518,-0.31634092,-0.15858177,0.39878438,0.1070917,-0.13088952,0.17748156,0.45858762,0.24344111,0.61754227,-0.44482668,0.31101627,0.0021014085,-1.0224298,0.11575631,0.32304043,0.4725808,0.48058104,-0.13813784,-0.016846099,0.47171356,0.42337326,0.37241947,0.078407314,0.48825588,-0.16404941,0.42038705,0.24944951,0.41408753,0.31030334,0.46005427,0.45714536,0.48834227,-0.65264909,-2.2787437,-0.15754926,0.26006998,0.4095508,0.39650395,0.47825346,0.33357089,0.14724682,0.24144653,0.42394715,0.71171971,0.35767489,-0.05031742,0.53979444,0.72628741,0.25394672,0.94867132,1.0914564,0.87998467,0.27807185,0.52595998,0.72073345,0.093371407,0.82976793,0.097287635,0.64753348,0.43662353,0.43395939,0.025762005,0.63135093,0.42672999,0.72211628,0.33350632,1.100013,-0.10746634,-0.043121675
-12.566305,0.97941095,0.20234763,4,15,0,16.740765,0.55095141,-0.060801498,0.012934453,-0.31061445,-0.17212133,0.5076578,0.27691392,-0.2171259,0.12700833,0.51151302,0.25101768,0.80294737,-0.23428141,-0.27037271,-1.2624995,-1.3182927,-1.0067177,0.44081349,-0.061085642,-0.30948113,0.28144983,-0.37490365,0.46158466,0.038023568,0.3988153,0.37684283,0.42491048,0.4379377,0.43035893,0.37299022,0.35656283,-0.57868208,0.33802997,0.17189629,0.23790971,-0.4976374,-0.70134618,0.43980247,0.31061396,-0.013459841,0.034114541,0.35727202,0.29649317,0.30406647,0.46635179,0.47383018,0.93040728,0.44677492,-0.25706441,0.81206546,0.84862009,0.17499326,0.98532581,1.2315003,0.90985839,0.39562339,0.56954856,0.94347288,-0.06442352,0.89332301,-0.11597481,0.86236651,0.62564101,0.3083707,-0.16853128,0.65201112,0.61689742,0.9455912,0.36128943,1.2451129,-0.23256184,-0.11558886
-10.209619,0.99572047,0.20234763,4,15,0,16.897894,0.46914234,-0.024963415,0.0080777216,-0.39022391,-0.18130109,0.19853498,0.047038432,0.039283718,0.40403382,0.54661203,0.24179434,0.40071643,-0.72242156,0.49313192,0.33140151,-0.94999879,-0.018148637,0.31010808,0.29561352,0.34535308,0.091128073,0.22243355,0.36683965,-0.21771775,0.46561765,-0.18570901,-0.72552769,0.16372095,-0.38577943,0.49924914,0.16624252,0.47781623,0.49136342,0.19106954,-0.62849176,0.14183128,-0.18884523,0.18511462,-0.012232979,-0.37684375,0.42608245,0.35969849,0.37818224,0.029805109,0.14071006,0.41186428,0.74631661,0.35070452,0.1548676,0.36521136,0.78115244,0.31960922,1.1251222,1.2898401,1.0640746,0.21669003,0.87866212,0.80149045,0.32196052,1.0131554,0.19776551,0.55176092,0.53309279,0.69028452,0.36337128,0.79514498,0.71604357,0.80789456,0.25509153,1.3203338,-0.093425759,-0.12841566
-8.4863019,0.97795959,0.20234763,4,23,0,16.263269,0.084830141,0.014867618,0.012325322,-0.18551385,-0.035539152,0.30071065,0.27779134,0.011466437,0.28858707,0.50481344,0.25899926,-0.95738261,0.12129547,0.23530053,-0.59157975,0.43117454,0.26383771,0.41724356,0.27993276,0.4243158,-0.56532199,-0.019397236,0.19934021,0.32580053,-0.63189312,0.15838572,0.16847409,0.39094377,-0.56693527,0.42565725,-0.0084042447,0.081357525,0.43094095,0.24021299,0.35428522,0.42236745,0.12674857,0.41772402,0.068263412,-0.054300722,0.32727106,-0.61460717,0.20416505,0.16244479,0.37057197,0.010469509,0.65019895,0.45551845,0.14282995,0.46790971,0.63421207,0.25391287,0.82332858,1.1193596,0.62220101,0.30840852,0.68802613,0.9257907,0.36608367,1.0291516,0.24307209,0.71689051,0.51187217,0.33959661,0.10210375,0.964067,0.79763455,0.95624901,0.27909682,1.2554243,0.11853029,-0.37471719
-7.3925582,0.95700002,0.20234763,3,15,0,14.928123,0.15315396,0.0079468955,0.010177012,-0.092105275,-0.058784405,0.35334929,0.21042061,-0.10283192,0.24098904,0.50293126,0.2365124,-0.63783266,0.076362234,0.001636463,-0.98076216,0.12975802,0.29906872,0.51419576,0.51766279,0.52280988,-0.74689757,0.39259948,0.014282693,0.52277058,-0.22550523,0.04608961,0.37287177,0.3720437,-0.96085574,0.39159848,0.050260907,0.42733886,0.5084419,0.51197855,0.43355502,0.14164074,-0.51501643,0.42159003,0.31377456,0.41993297,0.18105466,0.24663615,0.22348954,0.2414697,0.41013982,0.20969944,0.65821509,0.53105497,0.024011089,0.49916634,0.62310375,0.37930143,0.76147788,1.0022565,0.710657,0.26905766,0.62951914,0.87012372,0.40741578,0.8788384,0.22992976,0.60335199,0.5401015,0.46517955,0.099930939,0.79349464,0.65925259,0.893582,0.34707263,1.1072855,0.19553768,-0.17577819
-10.183842,0.97349181,0.20234763,4,15,0,14.419678,0.1131226,0.016268566,0.0083439158,0.11406084,0.29750673,0.35468292,0.32837507,-0.16006736,0.32374101,0.49304592,0.22282427,-1.0022131,0.52459947,-0.10447289,-1.0826442,0.50860203,0.26892935,0.53835297,0.56056739,0.53724673,-2.5813398,0.16102561,0.57734503,0.24458662,-0.94268561,0.55238064,0.32118353,0.45024846,-1.2047114,-0.10859086,0.58082487,0.18331056,0.44812393,0.56939016,0.56459878,0.5789298,-0.66842767,0.49807274,-0.40684014,-0.23991983,0.40659356,-0.063694061,-0.075782431,0.26117176,0.4066256,0.085624434,0.6764408,0.56616069,0.046597372,0.43301427,0.43949415,0.29543623,0.9775217,1.1831628,0.61083897,0.44537152,0.66106659,0.88543068,0.42126691,0.73804656,-0.012638064,0.69908142,0.61548636,0.46401108,0.042083171,1.0186522,0.64756258,0.90847342,0.18657353,1.2857634,0.13214053,-0.2533008
-9.7606446,0.95918302,0.20234763,4,31,0,16.012713,0.34646073,0.0049143287,0.007741336,-0.15336507,-0.22196307,0.62332436,0.22899848,0.038889238,0.096003343,0.56683938,0.21845374,-0.4597815,0.29992143,0.29274885,-0.33658392,-0.38232515,-0.89530462,0.4688482,0.58208692,-0.62945086,0.036426451,0.546951,0.52796639,-0.14130108,0.5478426,-1.0885882,0.08711619,0.58928321,0.40952599,0.44874487,0.30632645,-0.50668286,0.23842208,0.51474558,0.59580407,0.4470841,-1.8094871,0.57328538,0.35285281,-0.64032097,0.56387029,0.12894744,0.16986686,0.1718701,0.29934163,0.30654713,0.87806348,0.6128348,-0.043860315,0.84286707,0.76761285,0.42735537,1.0841975,1.266396,1.0720565,0.098278989,0.72173351,1.0351694,0.13562317,1.121039,0.16805782,0.82533114,0.31365489,0.40861587,0.02478926,0.87830798,0.5202237,1.0525717,0.65428145,1.3443767,0.060517741,-0.21253989
-6.0887912,0.99976179,0.20234763,4,15,0,12.044899,0.15360635,0.010856117,0.0063202861,-0.18632038,-0.13237569,0.18283833,0.2579055,0.20539659,0.20334917,0.49685843,0.20128873,-0.49338131,0.30511966,0.32568894,-0.28007238,0.57650467,0.23764788,0.66159992,0.0057712534,0.65829048,-0.95113341,-0.13958789,0.53537915,0.65935411,-0.49971761,-0.25520976,-0.57506286,0.38068005,0.016677872,0.68406431,0.11699996,0.37385457,0.55927017,0.33442953,-0.28132348,0.41777147,-0.09432637,0.44249218,0.38659519,0.50638596,0.64834466,0.053955225,0.1752384,0.17041619,0.27951588,0.093364878,0.69019996,0.45732253,0.23444826,0.54571153,0.63598339,0.24164934,0.89022943,1.0447588,0.69027766,0.22411161,0.81942679,0.84320232,0.23255575,0.99901015,0.21436568,0.6585516,0.39943368,0.33167475,0.27969717,0.85309923,0.748848,0.86008356,0.34473834,1.1199959,0.05380982,-0.22596777
-6.7468863,0.77912676,0.20234763,4,15,0,12.255944,0.18894103,0.016075312,0.0021468728,-0.11183203,-0.1572729,0.20946049,0.32274715,0.14296496,0.17529843,0.54385535,0.19817511,-0.3542911,0.40329875,-0.50841304,-0.89759182,0.15217717,-0.14972368,0.43608795,0.39822286,0.5173349,-0.1798448,0.40403037,0.69877289,0.66175084,-0.18916491,0.022928753,-1.340358,0.43214035,-0.218062,0.69965238,-0.029746293,0.49952271,0.68885998,0.66637416,-0.38960314,0.39514863,-0.63981468,0.46974304,0.44867816,0.56960783,0.53072379,0.6125294,0.15257346,0.30804328,0.35420247,0.20737272,0.75829591,0.64388598,0.15387448,0.61967243,0.73716413,0.34761498,0.99162584,1.0545719,0.73577518,0.26944526,0.90029644,0.85504054,0.26848562,1.0010223,0.23935944,0.62538174,0.47086663,0.4488635,0.29250389,0.84534287,0.67563627,0.8656137,0.35959254,1.1010724,0.11519478,-0.08273012
-8.6088362,0.92930499,0.20234763,4,15,0,12.173993,0.24514684,0.012292445,0.0021693593,-0.19866436,-0.20856089,0.22887568,0.20716552,0.048257316,0.33163724,0.46894835,0.25657667,-0.26268121,0.24631497,0.32807546,0.23238902,0.17865201,0.22301613,0.43927545,0.44073844,0.31236778,-0.39415468,0.13464881,0.43266942,0.43610085,0.12471549,-0.67300902,-0.31409057,-0.021831632,-0.40522085,0.43544038,0.058540589,0.36772884,0.42080139,0.40710184,-0.16571863,0.015094922,-1.0657789,0.011823194,-0.18857205,0.40760505,0.43831636,0.27711957,0.16026257,0.12214437,0.16588438,0.18599144,0.66956324,0.4833176,0.0092563777,0.36966439,0.6683219,0.29903629,0.96611676,1.0263871,0.79580826,0.11695273,0.81538686,0.75304023,0.3338673,0.97201356,0.22451518,0.40151976,0.44793603,0.56718916,0.28272557,0.76308808,0.55453558,0.76218069,0.21200226,1.0666943,0.020114169,-0.1470655
